ID,CustomerID,Date,TotalPrice,Fee,Status
OD33240,,20201016,1212,5,0
OD33241,,20201017,1997,5,2
OD33242,,20201012,915,5,0
OD33243,,20201023,214,5,0
OD33244,,20201014,242,5,-1
OD33245,,20201002,537,5,-1
OD33246,,20201025,2212,5,0
OD33247,,20201017,2715,5,1
OD33248,,20201002,528,5,0
OD33249,,20201006,316,5,-1
OD33250,,20201023,1589,5,0
OD33251,,20201019,243,5,-1
OD33252,,20201010,3018,5,-1
OD33253,,20201025,1144,5,0
OD33254,,20201025,48,5,0
OD33255,,20201018,1233,5,1
OD33256,,20201006,3802,5,2
OD33257,,20201020,152,5,0
OD33258,,20201018,2018,5,2
OD33259,,20201013,1065,5,0
OD33260,,20201001,1202,5,2
OD33261,,20201009,505,5,1
OD33262,,20201021,2833,5,-1
OD33263,,20201016,545,5,-1
OD33264,,20201013,261,5,1
OD33265,,20201025,576,5,-1
OD33266,,20201023,2061,5,2
OD33267,,20201016,3358,5,1
OD33268,,20201030,376,5,0
OD33269,,20201024,3570,5,1
OD33270,,20201005,1940,5,-1
OD33271,,20201020,410,5,1
OD33272,,20201002,1361,5,0
OD33273,,20201014,538,5,-1
OD33274,,20201020,1836,5,-1
OD33275,,20201012,423,5,2
OD33276,,20201014,2097,5,1
OD33277,,20201003,159,5,1
OD33278,,20201028,1356,5,-1
OD33279,,20201022,1084,5,-1
OD33280,,20201015,762,5,0
OD33281,,20201007,222,5,0
OD33282,,20201011,502,5,1
OD33283,,20201024,1066,5,1
OD33284,,20201024,3240,5,-1
OD33285,,20201006,1190,5,-1
OD33286,,20201029,679,5,-1
OD33287,,20201006,20,5,1
OD33288,,20201006,867,5,0
OD33289,,20201010,5189,5,0
OD33290,,20201028,2675,5,2
OD33291,,20201014,626,5,1
OD33292,,20201024,1570,5,2
OD33293,,20201003,2684,5,-1
OD33294,,20201024,1477,5,1
OD33295,,20201015,2183,5,0
OD33296,,20201026,547,5,1
OD33297,,20201014,1263,5,-1
OD33298,,20201027,3103,5,1
OD33299,,20201026,2009,5,-1
OD33300,,20201028,1991,5,-1
OD33301,,20201016,3872,5,-1
OD33302,,20201003,693,5,2
OD33303,,20201009,2836,5,0
OD33304,,20201003,616,5,1
OD33305,,20201022,2162,5,0
OD33306,,20201019,1484,5,-1
OD33307,,20201027,223,5,0
OD33308,,20201020,1122,5,0
OD33309,,20201027,2441,5,1
OD33310,,20201014,942,5,0
OD33311,,20201011,2966,5,1
OD33312,,20201007,2239,5,-1
OD33313,,20201021,621,5,1
OD33314,,20201005,494,5,0
OD33315,,20201009,1378,5,-1
OD33316,,20201009,3102,5,0
OD33317,,20201029,776,5,0
OD33318,,20201009,2314,5,-1
OD33319,,20201028,168,5,1
OD33320,,20201028,1006,5,0
OD33321,,20201009,4139,5,1
OD33322,,20201029,684,5,1
OD33323,,20201008,1535,5,0
OD33324,,20201026,3382,5,-1
OD33325,,20201019,672,5,-1
OD33326,,20201013,2076,5,0
OD33327,,20201020,1831,5,-1
OD33328,,20201024,3113,5,0
OD33329,,20201010,2384,5,1
OD33330,,20201016,29,5,1
OD33331,,20201003,2538,5,2
OD33332,,20201009,1159,5,0
OD33333,,20201008,368,5,-1
OD33334,,20201001,244,5,2
OD33335,,20201022,1068,5,1
OD33336,,20201003,3397,5,2
OD33337,,20201008,2808,5,-1
OD33338,,20201002,6134,5,0
OD33339,,20201008,42,5,1
OD33340,,20201005,505,5,1
OD33341,,20201012,1786,5,2
OD33342,,20201003,1210,5,2
OD33343,,20201007,248,5,-1
OD33344,,20201007,245,5,1
OD33345,,20201010,78,5,1
OD33346,,20201003,1110,5,0
OD33347,,20201002,570,5,1
OD33348,,20201003,841,5,0
OD33349,,20201022,1510,5,2
OD33350,,20201001,2150,5,2
OD33351,,20201001,1686,5,2
OD33352,,20201009,674,5,2
OD33353,,20201029,1976,5,-1
OD33354,,20201012,1433,5,1
OD33355,,20201018,2181,5,0
OD33356,,20201022,1801,5,0
OD33357,,20201010,2141,5,0
OD33358,,20201012,2269,5,-1
OD33359,,20201030,2694,5,1
OD33360,,20201004,399,5,2
OD33361,,20201026,3496,5,-1
OD33362,,20201003,3122,5,-1
OD33363,,20201013,2229,5,0
OD33364,,20201007,1868,5,0
OD33365,,20201004,762,5,0
OD33366,,20201024,731,5,-1
OD33367,,20201007,98,5,1
OD33368,,20201010,1408,5,1
OD33369,,20201019,353,5,1
OD33370,,20201012,1440,5,2
OD33371,,20201007,739,5,1
OD33372,,20201017,1358,5,1
OD33373,,20201019,2593,5,1
OD33374,,20201020,104,5,2
OD33375,,20201021,817,5,1
OD33376,,20201023,1877,5,2
OD33377,,20201028,27,5,1
OD33378,,20201014,2014,5,2
OD33379,,20201018,2430,5,-1
OD33380,,20201027,553,5,0
OD33381,,20201008,1213,5,-1
OD33382,,20201003,515,5,0
OD33383,,20201028,1194,5,0
OD33384,,20201027,477,5,2
OD33385,,20201016,202,5,-1
OD33386,,20201023,1462,5,1
OD33387,,20201023,971,5,0
OD33388,,20201011,124,5,1
OD33389,,20201013,1643,5,-1
OD33390,,20201002,408,5,1
OD33391,,20201009,1393,5,2
OD33392,,20201011,3133,5,1
OD33393,,20201004,2325,5,2
OD33394,,20201003,3324,5,0
OD33395,,20201013,1242,5,1
OD33396,,20201028,2073,5,2
OD33397,,20201024,965,5,-1
OD33398,,20201006,1349,5,2
OD33399,,20201016,1440,5,2
OD33400,,20201015,1475,5,1
OD33401,,20201009,136,5,1
OD33402,,20201012,2143,5,0
OD33403,,20201029,2143,5,0
OD33404,,20201018,498,5,0
OD33405,,20201025,1140,5,-1
OD33406,,20201003,100,5,1
OD33407,,20201007,2085,5,2
OD33408,,20201002,905,5,0
OD33409,,20201017,3087,5,0
OD33410,,20201028,1346,5,2
OD33411,,20201025,2035,5,-1
OD33412,,20201020,4025,5,1
OD33413,,20201015,270,5,1
OD33414,,20201005,146,5,1
OD33415,,20201020,1378,5,0
OD33416,,20201030,623,5,-1
OD33417,,20201023,882,5,-1
OD33418,,20201027,2455,5,1
OD33419,,20201005,4591,5,0
OD33420,,20201022,1194,5,2
OD33421,,20201027,3078,5,2
OD33422,,20201019,1248,5,1
OD33423,,20201007,1164,5,0
OD33424,,20201022,4803,5,1
OD33425,,20201002,1131,5,0
OD33426,,20201022,28,5,1
OD33427,,20201004,2439,5,0
OD33428,,20201016,141,5,2
OD33429,,20201017,2094,5,-1
OD33430,,20201017,1597,5,2
OD33431,,20201021,3406,5,-1
OD33432,,20201007,3220,5,-1
OD33433,,20201026,1321,5,1
OD33434,,20201004,371,5,2
OD33435,,20201004,4749,5,-1
OD33436,,20201006,808,5,-1
OD33437,,20201021,2254,5,-1
OD33438,,20201030,1182,5,0
OD33439,,20201006,471,5,-1
OD33440,,20201014,1062,5,-1
OD33441,,20201022,108,5,2
OD33442,,20201008,566,5,1
OD33443,,20201011,1849,5,2
OD33444,,20201009,107,5,2
OD33445,,20201030,4588,5,2
OD33446,,20201021,986,5,0
OD33447,,20201008,488,5,0
OD33448,,20201027,810,5,0
OD33449,,20201019,3266,5,1
OD33450,,20201003,3919,5,1
OD33451,,20201005,771,5,-1
OD33452,,20201019,2439,5,2
OD33453,,20201008,90,5,-1
OD33454,,20201024,1841,5,1
OD33455,,20201005,1760,5,0
OD33456,,20201012,2402,5,-1
OD33457,,20201002,885,5,0
OD33458,,20201003,2806,5,-1
OD33459,,20201012,2281,5,0
OD33460,,20201014,957,5,-1
OD33461,,20201013,1516,5,-1
OD33462,,20201005,2062,5,0
OD33463,,20201019,60,5,0
OD33464,,20201023,1760,5,2
OD33465,,20201028,1803,5,1
OD33466,,20201026,698,5,-1
OD33467,,20201028,1408,5,-1
OD33468,,20201023,2516,5,1
OD33469,,20201024,3900,5,1
OD33470,,20201014,2677,5,1
OD33471,,20201006,656,5,0
OD33472,,20201023,1369,5,2
OD33473,,20201029,31,5,-1
OD33474,,20201011,222,5,0
OD33475,,20201001,403,5,0
OD33476,,20201030,2286,5,1
OD33477,,20201009,308,5,0
OD33478,,20201003,1344,5,1
OD33479,,20201008,1606,5,1
OD33480,,20201005,1169,5,1
OD33481,,20201018,58,5,1
OD33482,,20201009,511,5,2
OD33483,,20201002,3107,5,1
OD33484,,20201004,287,5,0
OD33485,,20201020,3570,5,0
OD33486,,20201001,1926,5,0
OD33487,,20201024,746,5,0
OD33488,,20201023,553,5,0
OD33489,,20201008,2350,5,1
OD33490,,20201002,2110,5,2
OD33491,,20201021,2315,5,1
OD33492,,20201016,376,5,1
OD33493,,20201028,1119,5,0
OD33494,,20201022,44,5,-1
OD33495,,20201028,786,5,2
OD33496,,20201030,781,5,1
OD33497,,20201013,613,5,-1
OD33498,,20201015,1843,5,0
OD33499,,20201019,1380,5,2
OD33500,,20201007,489,5,2
OD33501,,20201026,1035,5,2
OD33502,,20201001,283,5,1
OD33503,,20201003,658,5,0
OD33504,,20201019,1250,5,0
OD33505,,20201014,170,5,2
OD33506,,20201020,58,5,0
OD33507,,20201011,1913,5,1
OD33508,,20201014,1006,5,-1
OD33509,,20201020,2496,5,-1
OD33510,,20201016,3529,5,1
OD33511,,20201010,2920,5,2
OD33512,,20201003,32,5,0
OD33513,,20201021,80,5,1
OD33514,,20201027,3021,5,1
OD33515,,20201002,1093,5,2
OD33516,,20201019,274,5,2
OD33517,,20201025,1264,5,0
OD33518,,20201011,2750,5,0
OD33519,,20201029,84,5,-1
OD33520,,20201003,742,5,0
OD33521,,20201008,1544,5,-1
OD33522,,20201025,936,5,2
OD33523,,20201010,3887,5,0
OD33524,,20201012,987,5,1
OD33525,,20201011,210,5,-1
OD33526,,20201028,8081,5,0
OD33527,,20201014,4567,5,-1
OD33528,,20201025,809,5,2
OD33529,,20201011,1724,5,-1
OD33530,,20201011,842,5,1
OD33531,,20201026,3250,5,2
OD33532,,20201002,3829,5,1
OD33533,,20201026,275,5,0
OD33534,,20201021,311,5,0
OD33535,,20201003,4370,5,1
OD33536,,20201014,1169,5,1
OD33537,,20201017,3539,5,2
OD33538,,20201003,3344,5,0
OD33539,,20201011,2288,5,1
OD33540,,20201012,571,5,1
OD33541,,20201006,2526,5,0
OD33542,,20201023,401,5,0
OD33543,,20201013,2629,5,-1
OD33544,,20201027,782,5,0
OD33545,,20201005,698,5,2
OD33546,,20201024,2470,5,-1
OD33547,,20201006,164,5,-1
OD33548,,20201030,1715,5,0
OD33549,,20201009,4086,5,0
OD33550,,20201029,1074,5,-1
OD33551,,20201002,2067,5,1
OD33552,,20201029,1129,5,2
OD33553,,20201006,1377,5,0
OD33554,,20201029,2873,5,2
OD33555,,20201020,3287,5,0
OD33556,,20201030,1334,5,0
OD33557,,20201018,1000,5,1
OD33558,,20201018,1282,5,0
OD33559,,20201023,25,5,1
OD33560,,20201022,327,5,2
OD33561,,20201022,92,5,1
OD33562,,20201011,1583,5,2
OD33563,,20201004,643,5,-1
OD33564,,20201025,2986,5,2
OD33565,,20201014,84,5,0
OD33566,,20201023,2194,5,2
OD33567,,20201025,3654,5,0
OD33568,,20201012,1466,5,1
OD33569,,20201025,2210,5,2
OD33570,,20201008,4405,5,1
OD33571,,20201011,1685,5,1
OD33572,,20201012,1157,5,0
OD33573,,20201006,1667,5,-1
OD33574,,20201009,577,5,1
OD33575,,20201009,1879,5,1
OD33576,,20201026,462,5,-1
OD33577,,20201002,1710,5,-1
OD33578,,20201004,2222,5,0
OD33579,,20201014,3444,5,0
OD33580,,20201023,2234,5,-1
OD33581,,20201014,3013,5,1
OD33582,,20201011,4040,5,0
OD33583,,20201003,136,5,-1
OD33584,,20201017,1159,5,0
OD33585,,20201018,1643,5,1
OD33586,,20201006,974,5,0
OD33587,,20201016,1992,5,2
OD33588,,20201025,400,5,-1
OD33589,,20201009,234,5,2
OD33590,,20201003,1342,5,-1
OD33591,,20201026,34,5,0
OD33592,,20201002,3567,5,2
OD33593,,20201015,2065,5,1
OD33594,,20201012,149,5,2
OD33595,,20201003,3702,5,-1
OD33596,,20201025,2380,5,2
OD33597,,20201009,2725,5,-1
OD33598,,20201013,1011,5,1
OD33599,,20201003,1417,5,0
OD33600,,20201021,1419,5,1
OD33601,,20201013,2652,5,0
OD33602,,20201007,1220,5,-1
OD33603,,20201005,2169,5,0
OD33604,,20201027,7135,5,2
OD33605,,20201001,1010,5,1
OD33606,,20201021,2048,5,-1
OD33607,,20201027,349,5,0
OD33608,,20201015,704,5,0
OD33609,,20201015,1119,5,0
OD33610,,20201008,4092,5,1
OD33611,,20201016,1958,5,0
OD33612,,20201021,1062,5,-1
OD33613,,20201026,3488,5,-1
OD33614,,20201012,2692,5,-1
OD33615,,20201008,3788,5,1
OD33616,,20201028,652,5,2
OD33617,,20201006,947,5,-1
OD33618,,20201003,359,5,2
OD33619,,20201027,644,5,-1
OD33620,,20201020,667,5,1
OD33621,,20201023,1042,5,-1
OD33622,,20201015,962,5,1
OD33623,,20201023,2025,5,1
OD33624,,20201002,1946,5,2
OD33625,,20201016,1441,5,1
OD33626,,20201007,2314,5,0
OD33627,,20201007,53,5,2
OD33628,,20201030,1901,5,2
OD33629,,20201009,1697,5,0
OD33630,,20201030,259,5,1
OD33631,,20201001,260,5,0
OD33632,,20201017,2158,5,-1
OD33633,,20201019,112,5,2
OD33634,,20201024,5660,5,1
OD33635,,20201028,182,5,1
OD33636,,20201005,1181,5,0
OD33637,,20201021,375,5,1
OD33638,,20201020,1900,5,0
OD33639,,20201022,1787,5,2
OD33640,,20201024,724,5,-1
OD33641,,20201006,5650,5,2
OD33642,,20201006,1939,5,0
OD33643,,20201024,758,5,1
OD33644,,20201004,569,5,-1
OD33645,,20201007,339,5,1
OD33646,,20201001,5056,5,-1
OD33647,,20201022,653,5,0
OD33648,,20201011,2356,5,2
OD33649,,20201016,1885,5,1
OD33650,,20201016,135,5,2
OD33651,,20201019,4528,5,2
OD33652,,20201022,1207,5,1
OD33653,,20201001,559,5,2
OD33654,,20201026,3910,5,-1
OD33655,,20201002,2699,5,0
OD33656,,20201024,28,5,-1
OD33657,,20201005,714,5,-1
OD33658,,20201021,1365,5,0
OD33659,,20201030,2344,5,2
OD33660,,20201006,258,5,-1
OD33661,,20201003,1948,5,0
OD33662,,20201002,2494,5,1
OD33663,,20201021,633,5,2
OD33664,,20201023,126,5,1
OD33665,,20201005,632,5,0
OD33666,,20201003,108,5,2
OD33667,,20201002,169,5,2
OD33668,,20201014,58,5,1
OD33669,,20201013,781,5,0
OD33670,,20201025,2402,5,2
OD33671,,20201021,833,5,1
OD33672,,20201014,1464,5,0
OD33673,,20201030,3138,5,1
OD33674,,20201017,2011,5,2
OD33675,,20201001,1874,5,-1
OD33676,,20201001,1708,5,0
OD33677,,20201005,259,5,2
OD33678,,20201016,429,5,0
OD33679,,20201019,1003,5,0
OD33680,,20201020,779,5,1
OD33681,,20201017,2666,5,-1
OD33682,,20201024,290,5,-1
OD33683,,20201025,5469,5,-1
OD33684,,20201020,395,5,0
OD33685,,20201019,330,5,1
OD33686,,20201011,1011,5,1
OD33687,,20201002,587,5,0
OD33688,,20201017,1028,5,2
OD33689,,20201016,2300,5,-1
OD33690,,20201027,1253,5,0
OD33691,,20201005,795,5,-1
OD33692,,20201015,2558,5,1
OD33693,,20201015,3368,5,-1
OD33694,,20201024,2279,5,1
OD33695,,20201007,1757,5,-1
OD33696,,20201022,1702,5,-1
OD33697,,20201005,3176,5,2
OD33698,,20201026,509,5,-1
OD33699,,20201022,1060,5,1
OD33700,,20201029,1008,5,1
OD33701,,20201022,1978,5,1
OD33702,,20201006,1905,5,0
OD33703,,20201004,109,5,-1
OD33704,,20201001,1779,5,-1
OD33705,,20201022,2089,5,2
OD33706,,20201027,669,5,1
OD33707,,20201019,880,5,1
OD33708,,20201029,1029,5,1
OD33709,,20201022,378,5,0
OD33710,,20201006,826,5,1
OD33711,,20201009,2644,5,0
OD33712,,20201009,400,5,1
OD33713,,20201008,156,5,2
OD33714,,20201019,558,5,2
OD33715,,20201028,3409,5,-1
OD33716,,20201014,737,5,2
OD33717,,20201005,253,5,1
OD33718,,20201028,133,5,0
OD33719,,20201026,1601,5,1
OD33720,,20201028,1683,5,1
OD33721,,20201003,944,5,-1
OD33722,,20201024,1380,5,2
OD33723,,20201022,2226,5,2
OD33724,,20201029,1683,5,1
OD33725,,20201021,1691,5,2
OD33726,,20201028,1575,5,2
OD33727,,20201023,1327,5,-1
OD33728,,20201007,174,5,1
OD33729,,20201029,715,5,0
OD33730,,20201006,1145,5,1
OD33731,,20201019,213,5,0
OD33732,,20201027,3801,5,0
OD33733,,20201028,3614,5,-1
OD33734,,20201015,2275,5,2
OD33735,,20201015,2181,5,0
OD33736,,20201014,3031,5,1
OD33737,,20201029,3918,5,2
OD33738,,20201008,212,5,1
OD33739,,20201018,935,5,1
OD33740,,20201016,380,5,1
OD33741,,20201013,4689,5,-1
OD33742,,20201029,1063,5,0
OD33743,,20201015,1836,5,1
OD33744,,20201023,48,5,1
OD33745,,20201021,2690,5,2
OD33746,,20201012,50,5,-1
OD33747,,20201024,1844,5,0
OD33748,,20201002,33,5,1
OD33749,,20201012,1972,5,1
OD33750,,20201015,1894,5,-1
OD33751,,20201017,1053,5,1
OD33752,,20201018,88,5,-1
OD33753,,20201019,2484,5,0
OD33754,,20201012,239,5,-1
OD33755,,20201020,986,5,2
OD33756,,20201001,1550,5,-1
OD33757,,20201013,2470,5,0
OD33758,,20201030,1585,5,0
OD33759,,20201023,2006,5,0
OD33760,,20201008,4210,5,0
OD33761,,20201019,1621,5,2
OD33762,,20201007,838,5,1
OD33763,,20201002,1866,5,1
OD33764,,20201013,2158,5,-1
OD33765,,20201002,3507,5,-1
OD33766,,20201013,1450,5,1
OD33767,,20201003,433,5,1
OD33768,,20201022,573,5,0
OD33769,,20201002,1258,5,0
OD33770,,20201022,1471,5,1
OD33771,,20201013,220,5,2
OD33772,,20201001,491,5,-1
OD33773,,20201029,1763,5,1
OD33774,,20201019,1406,5,2
OD33775,,20201020,2818,5,2
OD33776,,20201005,2759,5,0
OD33777,,20201020,25,5,1
OD33778,,20201030,303,5,1
OD33779,,20201024,2036,5,1
OD33780,,20201013,467,5,-1
OD33781,,20201009,1650,5,2
OD33782,,20201009,96,5,0
OD33783,,20201027,842,5,2
OD33784,,20201022,1042,5,-1
OD33785,,20201010,779,5,1
OD33786,,20201022,151,5,2
OD33787,,20201013,44,5,2
OD33788,,20201019,1749,5,1
OD33789,,20201009,2246,5,0
OD33790,,20201011,1184,5,0
OD33791,,20201008,2334,5,2
OD33792,,20201023,3670,5,1
OD33793,,20201004,375,5,-1
OD33794,,20201015,1837,5,0
OD33795,,20201015,319,5,-1
OD33796,,20201029,1809,5,0
OD33797,,20201017,685,5,2
OD33798,,20201012,1356,5,1
OD33799,,20201024,724,5,0
OD33800,,20201019,2477,5,0
OD33801,,20201008,465,5,1
OD33802,,20201014,2182,5,-1
OD33803,,20201005,355,5,-1
OD33804,,20201024,187,5,0
OD33805,,20201008,749,5,1
OD33806,,20201019,1792,5,2
OD33807,,20201001,1844,5,-1
OD33808,,20201026,1901,5,1
OD33809,,20201004,2004,5,-1
OD33810,,20201016,314,5,0
OD33811,,20201006,911,5,0
OD33812,,20201021,1927,5,0
OD33813,,20201026,2142,5,1
OD33814,,20201002,325,5,1
OD33815,,20201019,4469,5,2
OD33816,,20201002,2233,5,2
OD33817,,20201004,663,5,-1
OD33818,,20201011,4293,5,2
OD33819,,20201015,549,5,-1
OD33820,,20201001,1136,5,0
OD33821,,20201005,102,5,0
OD33822,,20201027,1021,5,-1
OD33823,,20201010,430,5,2
OD33824,,20201023,399,5,-1
OD33825,,20201013,2466,5,0
OD33826,,20201018,2588,5,-1
OD33827,,20201009,85,5,2
OD33828,,20201004,1577,5,0
OD33829,,20201001,1014,5,2
OD33830,,20201028,1234,5,1
OD33831,,20201004,2970,5,0
OD33832,,20201023,2489,5,0
OD33833,,20201015,2782,5,1
OD33834,,20201005,1200,5,0
OD33835,,20201022,330,5,2
OD33836,,20201018,1296,5,0
OD33837,,20201004,2438,5,1
OD33838,,20201017,524,5,-1
OD33839,,20201019,4894,5,0
OD33840,,20201014,4104,5,2
OD33841,,20201013,657,5,0
OD33842,,20201005,1877,5,-1
OD33843,,20201002,279,5,-1
OD33844,,20201007,1724,5,2
OD33845,,20201019,2348,5,-1
OD33846,,20201020,2782,5,0
OD33847,,20201002,4290,5,0
OD33848,,20201010,1620,5,2
OD33849,,20201008,652,5,0
OD33850,,20201018,100,5,2
OD33851,,20201003,3076,5,2
OD33852,,20201016,414,5,0
OD33853,,20201017,1779,5,1
OD33854,,20201026,372,5,2
OD33855,,20201028,584,5,2
OD33856,,20201016,846,5,1
OD33857,,20201022,3550,5,0
OD33858,,20201013,474,5,2
OD33859,,20201012,3096,5,1
OD33860,,20201024,553,5,2
OD33861,,20201014,3007,5,0
OD33862,,20201005,1268,5,0
OD33863,,20201011,1831,5,1
OD33864,,20201028,3425,5,-1
OD33865,,20201006,1117,5,1
OD33866,,20201010,245,5,1
OD33867,,20201011,1087,5,1
OD33868,,20201020,3980,5,1
OD33869,,20201029,770,5,0
OD33870,,20201006,1215,5,2
OD33871,,20201017,1094,5,-1
OD33872,,20201015,751,5,1
OD33873,,20201021,2400,5,0
OD33874,,20201019,2047,5,2
OD33875,,20201001,1399,5,2
OD33876,,20201014,44,5,1
OD33877,,20201024,1466,5,2
OD33878,,20201003,2025,5,-1
OD33879,,20201013,925,5,0
OD33880,,20201010,1665,5,1
OD33881,,20201021,205,5,2
OD33882,,20201014,718,5,0
OD33883,,20201019,4730,5,-1
OD33884,,20201028,455,5,0
OD33885,,20201019,1054,5,-1
OD33886,,20201016,1646,5,0
OD33887,,20201008,2350,5,1
OD33888,,20201012,437,5,-1
OD33889,,20201008,2541,5,-1
OD33890,,20201021,692,5,-1
OD33891,,20201008,615,5,0
OD33892,,20201013,1131,5,-1
OD33893,,20201024,1856,5,2
OD33894,,20201029,1461,5,-1
OD33895,,20201022,3306,5,-1
OD33896,,20201005,145,5,1
OD33897,,20201003,774,5,1
OD33898,,20201001,3578,5,2
OD33899,,20201015,646,5,-1
OD33900,,20201020,1295,5,-1
OD33901,,20201001,487,5,-1
OD33902,,20201024,184,5,0
OD33903,,20201026,1556,5,2
OD33904,,20201017,87,5,0
OD33905,,20201003,3837,5,-1
OD33906,,20201027,56,5,-1
OD33907,,20201024,872,5,1
OD33908,,20201016,1286,5,1
OD33909,,20201007,352,5,-1
OD33910,,20201008,438,5,1
OD33911,,20201024,352,5,2
OD33912,,20201013,2911,5,1
OD33913,,20201013,2538,5,0
OD33914,,20201022,2914,5,1
OD33915,,20201005,558,5,-1
OD33916,,20201001,675,5,2
OD33917,,20201010,1219,5,1
OD33918,,20201007,99,5,2
OD33919,,20201011,2038,5,2
OD33920,,20201024,1048,5,-1
OD33921,,20201010,3384,5,2
OD33922,,20201001,1868,5,0
OD33923,,20201015,1730,5,1
OD33924,,20201022,2674,5,0
OD33925,,20201024,1851,5,-1
OD33926,,20201028,3924,5,2
OD33927,,20201001,914,5,-1
OD33928,,20201026,892,5,-1
OD33929,,20201024,3287,5,-1
OD33930,,20201026,4529,5,1
OD33931,,20201015,2604,5,-1
OD33932,,20201025,1510,5,-1
OD33933,,20201020,3013,5,-1
OD33934,,20201010,3876,5,1
OD33935,,20201023,2680,5,0
OD33936,,20201025,1484,5,1
OD33937,,20201012,211,5,0
OD33938,,20201015,733,5,1
OD33939,,20201017,2627,5,1
OD33940,,20201028,924,5,2
OD33941,,20201003,603,5,2
OD33942,,20201020,1033,5,1
OD33943,,20201020,813,5,0
OD33944,,20201005,951,5,-1
OD33945,,20201017,1400,5,-1
OD33946,,20201009,2030,5,1
OD33947,,20201013,2973,5,0
OD33948,,20201015,915,5,-1
OD33949,,20201026,2185,5,2
OD33950,,20201020,473,5,1
OD33951,,20201013,1001,5,-1
OD33952,,20201026,215,5,-1
OD33953,,20201019,1047,5,2
OD33954,,20201007,556,5,1
OD33955,,20201006,2093,5,-1
OD33956,,20201030,2340,5,2
OD33957,,20201012,648,5,2
OD33958,,20201006,451,5,0
OD33959,,20201008,114,5,0
OD33960,,20201002,255,5,2
OD33961,,20201027,276,5,2
OD33962,,20201009,1767,5,1
OD33963,,20201026,2389,5,-1
OD33964,,20201013,1598,5,0
OD33965,,20201028,2287,5,0
OD33966,,20201005,238,5,2
OD33967,,20201007,1577,5,-1
OD33968,,20201018,2297,5,-1
OD33969,,20201030,447,5,1
OD33970,,20201027,1759,5,-1
OD33971,,20201009,260,5,0
OD33972,,20201007,2875,5,1
OD33973,,20201028,2672,5,-1
OD33974,,20201011,3733,5,0
OD33975,,20201025,171,5,2
OD33976,,20201011,513,5,0
OD33977,,20201015,3946,5,2
OD33978,,20201030,40,5,0
OD33979,,20201030,288,5,1
OD33980,,20201008,1246,5,1
OD33981,,20201022,756,5,2
OD33982,,20201012,515,5,2
OD33983,,20201011,296,5,0
OD33984,,20201018,1168,5,2
OD33985,,20201006,180,5,0
OD33986,,20201029,1119,5,0
OD33987,,20201015,2479,5,2
OD33988,,20201030,1893,5,0
OD33989,,20201013,1204,5,0
OD33990,,20201020,1475,5,1
OD33991,,20201026,345,5,2
OD33992,,20201007,2126,5,0
OD33993,,20201005,1966,5,0
OD33994,,20201027,2155,5,0
OD33995,,20201019,1847,5,1
OD33996,,20201024,2483,5,-1
OD33997,,20201004,3022,5,2
OD33998,,20201029,2863,5,2
OD33999,,20201029,3392,5,-1
OD34000,,20201030,352,5,1
OD34001,,20201116,2345,5,-1
OD34002,,20201107,2881,5,-1
OD34003,,20201105,400,5,-1
OD34004,,20201121,266,5,2
OD34005,,20201101,655,5,2
OD34006,,20201127,793,5,2
OD34007,,20201123,2288,5,-1
OD34008,,20201101,3290,5,2
OD34009,,20201111,248,5,2
OD34010,,20201128,684,5,2
OD34011,,20201113,689,5,-1
OD34012,,20201125,2500,5,2
OD34013,,20201105,535,5,2
OD34014,,20201118,3439,5,1
OD34015,,20201111,1708,5,2
OD34016,,20201125,2441,5,1
OD34017,,20201118,2639,5,1
OD34018,,20201102,225,5,1
OD34019,,20201106,743,5,0
OD34020,,20201128,2547,5,-1
OD34021,,20201119,727,5,1
OD34022,,20201119,147,5,0
OD34023,,20201119,933,5,-1
OD34024,,20201124,227,5,0
OD34025,,20201116,236,5,-1
OD34026,,20201123,2354,5,1
OD34027,,20201113,3294,5,1
OD34028,,20201102,3671,5,-1
OD34029,,20201102,1337,5,-1
OD34030,,20201127,1065,5,0
OD34031,,20201115,1106,5,-1
OD34032,,20201125,521,5,0
OD34033,,20201127,211,5,2
OD34034,,20201108,745,5,0
OD34035,,20201104,448,5,2
OD34036,,20201118,1626,5,1
OD34037,,20201114,1524,5,0
OD34038,,20201119,289,5,1
OD34039,,20201103,736,5,1
OD34040,,20201122,1362,5,0
OD34041,,20201110,314,5,-1
OD34042,,20201127,396,5,-1
OD34043,,20201125,84,5,2
OD34044,,20201129,2269,5,2
OD34045,,20201109,276,5,2
OD34046,,20201107,365,5,-1
OD34047,,20201102,151,5,0
OD34048,,20201126,2016,5,-1
OD34049,,20201109,5836,5,-1
OD34050,,20201112,943,5,2
OD34051,,20201112,2802,5,2
OD34052,,20201128,138,5,2
OD34053,,20201117,3420,5,2
OD34054,,20201121,2138,5,-1
OD34055,,20201114,1371,5,-1
OD34056,,20201115,65,5,2
OD34057,,20201108,3676,5,2
OD34058,,20201108,3559,5,-1
OD34059,,20201107,1466,5,2
OD34060,,20201112,1497,5,1
OD34061,,20201104,880,5,-1
OD34062,,20201117,1729,5,2
OD34063,,20201102,4313,5,-1
OD34064,,20201105,1294,5,1
OD34065,,20201117,1795,5,0
OD34066,,20201117,1227,5,1
OD34067,,20201101,446,5,0
OD34068,,20201109,226,5,0
